train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_23-08-2025-06.27,AVLO,32.31,52.31,20.0,581.0,581.0,581
00005_23-08-2025-07.02,OUIGO,49.1,49.1,0.0,509.0,509.0,509
00006_23-08-2025-07.27,AVE,73.17,79.84499976772535,6.674999767725353,365.6,365.6,414
00009_23-08-2025-08.07,IRYO,25.87,25.87,0.0,461.0,461.0,461
00007_23-08-2025-08.27,AVE,66.46,79.84499976772534,13.384999767725347,399.92857142857144,399.92857142857144,414
00008_23-08-2025-08.57,AVE,50.87,65.65499987407847,14.784999874078473,829.8333333333334,829.8333333333334,836
00009_23-08-2025-09.22,IRYO,30.24,30.24,0.0,461.0,461.0,461
00010_23-08-2025-09.27,AVE,55.05,65.6549998740784,10.604999874078402,248.57142857142858,248.57142857142858,414
00009_23-08-2025-09.57,IRYO,52.86,52.86,0.0,461.0,461.0,461
00011_23-08-2025-10.02,OUIGO,37.41,37.41,0.0,509.0,509.0,509
00012_23-08-2025-10.27,AVLO,44.76,64.75999999999999,19.999999999999993,571.5,571.5,581
00009_23-08-2025-11.22,IRYO,43.57,43.57,0.0,451.0,451.0,461
00006_23-08-2025-11.27,AVE,43.66,63.66,20.0,793.5,793.5,803
00009_23-08-2025-12.22,IRYO,34.39,34.39,0.0,461.0,461.0,461
00013_23-08-2025-12.27,AVE,58.17,65.6549998740784,7.484999874078397,378.0,378.0,378
00014_23-08-2025-13.18,AVE,82.74,94.91500021629737,12.175000216297377,308.27272727272725,308.27272727272725,339
00015_23-08-2025-14.12,OUIGO,20.8,20.8,0.0,509.0,509.0,509
00017_23-08-2025-14.42,IRYO,25.91,25.91,0.0,461.0,461.0,461
00018_23-08-2025-15.27,AVLO,25.32,43.840000237343205,18.520000237343204,559.25,547.0,547
00007_23-08-2025-16.27,AVE,101.36,121.36,20.0,413.72727272727263,413.72727272727263,414
00002_23-08-2025-16.37,IRYO,37.27,37.27,0.0,461.0,461.0,461
00015_23-08-2025-17.17,OUIGO,15.79,15.79,0.0,509.0,509.0,509
00018_23-08-2025-17.27,AVLO,24.28,43.84000023734321,19.56000023734321,581.0,581.0,581
00016_23-08-2025-18.27,AVE,95.31,115.31,20.0,414.0,414.0,414
00009_23-08-2025-19.29,IRYO,46.97,46.97,0.0,461.0,461.0,461
00019_23-08-2025-19.34,AVLO,38.15,51.33499998575642,13.18499998575642,581.0,581.0,581
00009_23-08-2025-20.22,IRYO,26.51,26.51,0.0,461.0,461.0,461
00020_23-08-2025-20.27,AVE,10.0,30.0,20.0,414.0,414.0,414
00005_23-08-2025-21.02,OUIGO,12.56,12.56,0.0,509.0,509.0,509
